formula,main_element,PROPERTY: Trg,Logans_data,Glass forming ability
Cu50Hf40Ni10,Cu,0,1,1
Cu50Hf50Ni0,Cu,0,1,1
Cu60Hf20Ni20,Cu,0,1,1
Cu60Hf30Ni10,Cu,0,1,1
Cu60Hf40Ni0,Cu,0,1,1
Cu70Hf30Ni0,Cu,0,1,1
Cu70Hf20Ni10,Cu,0,1,0
Cu10Hf80Ni10,Hf,0,1,0
Cu20Hf10Ni70,Ni,0,1,0
Cu20Hf75Ni5,Hf,0,1,0
Cu30Hf10Ni60,Ni,0,1,0
Cu40Hf10Ni50,Ni,0,1,0
Cu50Hf10Ni40,Cu,0,1,0
Cu60Hf10Ni30,Cu,0,1,0
Cu70Hf10Ni20,Cu,0,1,0
Cu15La5Mg80,Mg,0,1,1
Cu15La40Mg45,Mg,0,1,1
Cu20La0Mg80,Mg,0,1,1
Cu20La5Mg75,Mg,0,1,1
Cu20La10Mg70,Mg,0,1,1
Cu20La30Mg50,Mg,0,1,1
Cu20La40Mg40,La,0,1,1
Cu25La20Mg55,Mg,0,1,1
Cu25La30Mg45,Mg,0,1,1
Cu25La40Mg35,La,0,1,1
Cu30La0Mg70,Mg,0,1,1
Cu30La5Mg65,Mg,0,1,1
Cu30La10Mg60,Mg,0,1,1
Cu30La20Mg50,Mg,0,1,1
Cu30La30Mg40,Mg,0,1,1
Cu30La40Mg30,La,0,1,1
Cu40La0Mg60,Mg,0,1,1
Cu40La5Mg55,Mg,0,1,1
Cu40La10Mg50,Mg,0,1,1
Cu40La20Mg40,Cu,0,1,1
Cu40La30Mg30,Cu,0,1,1
Cu50La10Mg40,Cu,0,1,1
Cu50La20Mg30,Cu,0,1,1
Cu10La40Mg50,Mg,0,1,0
Cu15La0Mg85,Mg,0,1,0
Cu15La10Mg75,Mg,0,1,0
Cu15La15Mg70,Mg,0,1,0
Cu15La30Mg55,Mg,0,1,0
Cu20La25Mg55,Mg,0,1,0
Cu20La50Mg30,La,0,1,0
Cu25La25Mg50,Mg,0,1,0
Cu30La50Mg20,La,0,1,0
Cu40La40Mg20,Cu,0,1,0
Cu50La30Mg20,Cu,0,1,0
Cu10La0Mg90,Mg,0,1,0
Cu10La10Mg80,Mg,0,1,0
Cu20La20Mg60,Mg,0,1,0
Cu50La0Mg50,Cu,0,1,0
Cu27La69Sr4,La,0,1,1
Cu27La70Sr3,La,0,1,1
Cu27La71Sr2,La,0,1,1
Cu27La73Sr0,La,0,1,1
Cu27.5La66Sr6.5,La,0,1,1
Cu27.5La67.5Sr5,La,0,1,1
Cu28La63.5Sr8.5,La,0,1,1
Cu28La64.5Sr7.5,La,0,1,1
Cu28.5La61.5Sr10,La,0,1,1
Cu28.5La62.5Sr9,La,0,1,1
Cu29La60Sr11,La,0,1,1
Cu30La57.5Sr12.5,La,0,1,1
Cu30La58Sr12,La,0,1,1
Cu30.5La56Sr13.5,La,0,1,1
Cu31La55Sr14,La,0,1,1
Cu32La53.5Sr14.5,La,0,1,1
Cu32.5La52.5Sr15,La,0,1,1
Cu33La51.5Sr15.5,La,0,1,1
Cu34La50Sr16,La,0,1,1
Cu35La48Sr17,La,0,1,1
Cu36La47Sr17,La,0,1,1
Cu37La47Sr16,La,0,1,1
Cu37La48Sr15,La,0,1,1
Cu37La49Sr14,La,0,1,1
Cu37La50.5Sr12.5,La,0,1,1
Cu37La52Sr11,La,0,1,1
Cu37La53Sr10,La,0,1,1
Cu37La54Sr9,La,0,1,1
Cu37La55Sr8,La,0,1,1
Cu37La56Sr7,La,0,1,1
Cu37La57Sr6,La,0,1,1
Cu37La58Sr5,La,0,1,1
Cu37La59Sr4,La,0,1,1
Cu37La59.5Sr3.5,La,0,1,1
Cu37La60.5Sr2.5,La,0,1,1
Cu37La61.5Sr1.5,La,0,1,1
Cu37La62Sr1,La,0,1,1
Cu37La63Sr0,La,0,1,1
Cu5Mg85Nd10,Mg,0,1,1
Cu10Mg70Nd20,Mg,0,1,1
Cu10Mg75Nd15,Mg,0,1,1
Cu10Mg80Nd10,Mg,0,1,1
Cu10Mg85Nd5,Mg,0,1,1
Cu15Mg65Nd20,Mg,0,1,1
Cu15Mg70Nd15,Mg,0,1,1
Cu15Mg75Nd10,Mg,0,1,1
Cu15Mg80Nd5,Mg,0,1,1
Cu20Mg45Nd35,Mg,0,1,1
Cu20Mg50Nd30,Mg,0,1,1
Cu20Mg55Nd25,Mg,0,1,1
Cu20Mg60Nd20,Mg,0,1,1
Cu20Mg65Nd15,Mg,0,1,1
Cu20Mg70Nd10,Mg,0,1,1
Cu20Mg75Nd5,Mg,0,1,1
Cu20Mg80Nd0,Mg,0,1,1
Cu25Mg45Nd30,Mg,0,1,1
Cu25Mg50Nd25,Mg,0,1,1
Cu25Mg55Nd20,Mg,0,1,1
Cu25Mg60Nd15,Mg,0,1,1
Cu25Mg65Nd10,Mg,0,1,1
Cu25Mg70Nd5,Mg,0,1,1
Cu30Mg40Nd30,Mg,0,1,1
Cu30Mg45Nd25,Mg,0,1,1
Cu30Mg50Nd20,Mg,0,1,1
Cu30Mg55Nd15,Mg,0,1,1
Cu30Mg60Nd10,Mg,0,1,1
Cu30Mg65Nd5,Mg,0,1,1
Cu30Mg70Nd0,Mg,0,1,1
Cu35Mg30Nd35,Cu,0,1,1
Cu35Mg45Nd20,Mg,0,1,1
Cu35Mg50Nd15,Mg,0,1,1
Cu35Mg55Nd10,Mg,0,1,1
Cu40Mg30Nd30,Cu,0,1,1
Cu40Mg40Nd20,Cu,0,1,1
Cu40Mg50Nd10,Mg,0,1,1
Cu40Mg55Nd5,Mg,0,1,1
Cu40Mg60Nd0,Mg,0,1,1
Cu50Mg20Nd30,Cu,0,1,1
Cu50Mg30Nd20,Cu,0,1,1
Cu50Mg40Nd10,Cu,0,1,1
Cu60Mg10Nd30,Cu,0,1,1
Cu60Mg20Nd20,Cu,0,1,1
Cu0Mg92.5Nd7.5,Mg,0,1,0
Cu5Mg90Nd5,Mg,0,1,0
Cu10Mg90Nd0,Mg,0,1,0
Cu15Mg60Nd25,Mg,0,1,0
Cu20Mg40Nd40,Mg,0,1,0
Cu40Mg20Nd40,Cu,0,1,0
Cu60Mg30Nd10,Cu,0,1,0
Cu0Mg85Nd15,Mg,0,1,0
Cu0Mg90Nd10,Mg,0,1,0
Cu0Mg95Nd5,Mg,0,1,0
Cu0Mg97.5Nd2.5,Mg,0,1,0
Cu5Mg80Nd15,Mg,0,1,0
Cu10Mg65Nd25,Mg,0,1,0
Cu50Mg50Nd0,Cu,0,1,0
Cu60Mg0Nd40,Cu,0,1,0
Cu70Mg0Nd30,Cu,0,1,0
Cu70Mg10Nd20,Cu,0,1,0
Cu80Mg0Nd20,Cu,0,1,0
Cu5Mg85Y10,Mg,0,1,1
Cu10Mg65Y25,Mg,0,1,1
Cu10Mg70Y20,Mg,0,1,1
Cu10Mg80Y10,Mg,0,1,1
Cu10Mg85Y5,Mg,0,1,1
Cu15Mg70Y15,Mg,0,1,1
Cu15Mg80Y5,Mg,0,1,1
Cu20Mg50Y30,Mg,0,1,1
Cu20Mg60Y20,Mg,0,1,1
Cu20Mg70Y10,Mg,0,1,1
Cu20Mg80Y0,Mg,0,1,1
Cu25Mg60Y15,Mg,0,1,1
Cu25Mg65Y10,Mg,0,1,1
Cu25Mg70Y5,Mg,0,1,1
Cu30Mg40Y30,Mg,0,1,1
Cu30Mg50Y20,Mg,0,1,1
Cu30Mg60Y10,Mg,0,1,1
Cu30Mg70Y0,Mg,0,1,1
Cu40Mg30Y30,Cu,0,1,1
Cu40Mg40Y20,Cu,0,1,1
Cu40Mg55Y5,Mg,0,1,1
Cu40Mg60Y0,Mg,0,1,1
Cu5Mg85Y10,Mg,0,1,1
Cu1Mg84Y15,Mg,0,1,1
Cu5Mg85Y10,Mg,0,1,1
Cu10Mg65Y25,Mg,0,1,1
Cu10Mg70Y20,Mg,0,1,1
Cu10Mg80Y10,Mg,0,1,1
Cu10Mg85Y5,Mg,0,1,1
Cu15Mg70Y15,Mg,0,1,1
Cu15Mg80Y5,Mg,0,1,1
Cu20Mg50Y30,Mg,0,1,1
Cu20Mg60Y20,Mg,0,1,1
Cu20Mg70Y10,Mg,0,1,1
Cu20Mg79Y1,Mg,0,1,1
Cu25Mg60Y15,Mg,0,1,1
Cu25Mg65Y10,Mg,0,1,1
Cu25Mg70Y5,Mg,0,1,1
Cu30Mg40Y30,Mg,0,1,1
Cu30Mg50Y20,Mg,0,1,1
Cu30Mg60Y10,Mg,0,1,1
Cu30Mg69Y1,Mg,0,1,1
Cu37Mg48Y15,Mg,0,1,1
Cu40Mg30Y30,Cu,0,1,1
Cu40Mg40Y20,Cu,0,1,1
Cu40Mg55Y5,Mg,0,1,1
Cu40Mg59Y1,Mg,0,1,1
Cu1Mg79Y20,Mg,0,1,0
Cu5Mg65Y30,Mg,0,1,0
Cu5Mg75Y20,Mg,0,1,0
Cu10Mg60Y30,Mg,0,1,0
Cu15Mg84Y1,Mg,0,1,0
Cu30Mg30Y40,Y,0,1,0
Cu40Mg20Y40,Cu,0,1,0
Cu1Mg89Y10,Mg,0,1,0
Cu5Mg90Y5,Mg,0,1,0
Cu10Mg89Y1,Mg,0,1,0
Cu25Mg65Y10,Mg,0,1,1
Cu8Mg80Y12,Mg,0,1,1
Cu16Mg60Y24,Mg,0,1,1
Cu24Mg40Y36,Mg,0,1,1
Cu32Mg20Y48,Y,0,1,1
Cu40Mg0Y60,Y,0,1,1
Cu5Mg85Y10,Mg,0,1,1
Cu10Mg70Y20,Mg,0,1,1
Cu10Mg75Y15,Mg,0,1,1
Cu10Mg80Y10,Mg,0,1,1
Cu10Mg80Y10,Mg,0,1,1
Cu10Mg85Y5,Mg,0,1,1
Cu15Mg75Y10,Mg,0,1,1
Cu20Mg70Y10,Mg,0,1,1
Cu25Mg65Y10,Mg,0,1,1
Cu8Mg80Y12,Mg,0,1,1
Cu24Mg40Y36,Mg,0,1,1
Cu32Mg20Y48,Y,0,1,1
Cu40Mg0Y60,Y,0,1,1
Cu38.2Nb33Ti28.8,Cu,0,1,1
Cu39.9Nb30Ti30.1,Cu,0,1,1
Cu42.7Nb25Ti32.3,Cu,0,1,1
Cu45.6Nb20Ti34.4,Cu,0,1,1
Cu48.4Nb15Ti36.6,Cu,0,1,1
Cu51.3Nb10Ti38.7,Cu,0,1,1
Cu54.1Nb5Ti40.9,Cu,0,1,1
Cu56.4Nb1Ti42.6,Cu,0,1,1
Cu57Nb1Ti42,Cu,0,1,1
Cu57Nb5Ti38,Cu,0,1,1
Cu57Nb10Ti33,Cu,0,1,1
Cu57Nb15Ti28,Cu,0,1,1
Cu57Nb20Ti23,Cu,0,1,1
Cu57Nb22Ti21,Cu,0,1,1
Cu38.2Nb33Zr28.8,Cu,0,1,1
Cu39.9Nb30Zr30.1,Cu,0,1,1
Cu42.7Nb25Zr32.3,Cu,0,1,1
Cu45.6Nb20Zr34.4,Cu,0,1,1
Cu48.4Nb15Zr36.6,Cu,0,1,1
Cu51.3Nb10Zr38.7,Cu,0,1,1
Cu54.1Nb5Zr40.9,Cu,0,1,1
Cu56.4Nb1Zr42.6,Cu,0,1,1
Cu57Nb1Zr42,Cu,0,1,1
Cu57Nb5Zr38,Cu,0,1,1
Cu57Nb10Zr33,Cu,0,1,1
Cu57Nb15Zr28,Cu,0,1,1
Cu57Nb20Zr23,Cu,0,1,1
Cu57Nb22Zr21,Cu,0,1,1
Cu67Ni17P16,Cu,0,1,1
Cu69Ni13P18,Cu,0,1,1
Cu0Ni80P20,Ni,0,1,1
Cu14.4Ni65.6P20,Ni,0,1,1
Cu52.8Ni27.2P20,Cu,0,1,1
Cu61.6Ni18.4P20,Cu,0,1,1
Cu67Ni17P16,Cu,0,1,1
Cu69Ni13P18,Cu,0,1,1
Cu73Ni11P16,Cu,0,1,1
Cu2Ni76P22,Ni,0,1,1
Cu2Ni78P20,Ni,0,1,1
Cu2Ni80P18,Ni,0,1,1
Cu4Ni74P22,Ni,0,1,1
Cu4Ni76P20,Ni,0,1,1
Cu4Ni78P18,Ni,0,1,1
Cu6Ni72P22,Ni,0,1,1
Cu6Ni74P20,Ni,0,1,1
Cu6Ni76P18,Ni,0,1,1
Cu8Ni70P22,Ni,0,1,1
Cu8Ni72P20,Ni,0,1,1
Cu8Ni74P18,Ni,0,1,1
Cu10Ni68P22,Ni,0,1,1
Cu10Ni70P20,Ni,0,1,1
Cu10Ni72P18,Ni,0,1,1
Cu12Ni68P20,Ni,0,1,1
Cu1Ni75P24,Ni,0,1,0
Cu1Ni83P16,Ni,0,1,0
Cu2Ni74P24,Ni,0,1,0
Cu2Ni82P16,Ni,0,1,0
Cu3Ni73P24,Ni,0,1,0
Cu3Ni81P16,Ni,0,1,0
Cu4Ni80P16,Ni,0,1,0
Cu12Ni67P21,Ni,0,1,0
Cu13Ni66P21,Ni,0,1,0
Cu13Ni67P20,Ni,0,1,0
Cu13Ni69P18,Ni,0,1,0
Cu14Ni66P20,Ni,0,1,0
Cu14Ni68P18,Ni,0,1,0
Cu16Ni23Ti61,Ti,0,1,1
Cu0Ni30Ti70,Ti,0,1,1
Cu0Ni33Ti67,Ti,0,1,1
Cu0Ni40Ti60,Ti,0,1,1
Cu0Ni45Ti55,Ti,0,1,1
Cu5Ni20Ti75,Ti,0,1,1
Cu5Ni20Ti75,Ti,0,1,1
Cu10Ni20Ti70,Ti,0,1,1
Cu10Ni30Ti60,Ti,0,1,1
Cu20Ni10Ti70,Ti,0,1,1
Cu20Ni20Ti60,Ti,0,1,1
Cu20Ni30Ti50,Ti,0,1,1
Cu25Ni25Ti50,Ti,0,1,1
Cu30Ni10Ti60,Ti,0,1,1
Cu30Ni20Ti50,Ti,0,1,1
Cu30Ni30Ti40,Ti,0,1,1
Cu35Ni0Ti65,Ti,0,1,1
Cu40Ni0Ti60,Ti,0,1,1
Cu40Ni10Ti50,Ti,0,1,1
Cu40Ni20Ti40,Cu,0,1,1
Cu40Ni30Ti30,Cu,0,1,1
Cu50Ni0Ti50,Cu,0,1,1
Cu50Ni10Ti40,Cu,0,1,1
Cu50Ni20Ti30,Cu,0,1,1
Cu60Ni0Ti40,Cu,0,1,1
Cu60Ni10Ti30,Cu,0,1,1
Cu70Ni0Ti30,Cu,0,1,1
Cu75Ni0Ti25,Cu,0,1,1
Cu0Ni25Ti75,Ti,0,1,0
Cu0Ni50Ti50,Ni,0,1,0
Cu0Ni60Ti40,Ni,0,1,0
Cu0Ni65Ti35,Ni,0,1,0
Cu10Ni40Ti50,Ti,0,1,0
Cu10Ni50Ti40,Ni,0,1,0
Cu15Ni5Ti80,Ti,0,1,0
Cu20Ni40Ti40,Ni,0,1,0
Cu30Ni0Ti70,Ti,0,1,0
Cu30Ni40Ti30,Ni,0,1,0
Cu35Ni35Ti30,Cu,0,1,0
Cu40Ni40Ti20,Cu,0,1,0
Cu50Ni30Ti20,Cu,0,1,0
Cu80Ni0Ti20,Cu,0,1,0
Cu0Ni10Ti90,Ti,0,1,0
Cu0Ni20Ti80,Ti,0,1,0
Cu0Ni20Ti80,Ti,0,1,0
Cu0Ni70Ti30,Ni,0,1,0
Cu0Ni75Ti25,Ni,0,1,0
Cu0Ni90Ti10,Ni,0,1,0
Cu5Ni5Ti90,Ti,0,1,0
Cu5Ni10Ti85,Ti,0,1,0
Cu5Ni15Ti80,Ti,0,1,0
Cu10Ni0Ti90,Ti,0,1,0
Cu10Ni10Ti80,Ti,0,1,0
Cu10Ni60Ti30,Ni,0,1,0
Cu10Ni70Ti20,Ni,0,1,0
Cu10Ni80Ti10,Ni,0,1,0
Cu15Ni10Ti75,Ti,0,1,0
Cu20Ni50Ti30,Ni,0,1,0
Cu20Ni60Ti20,Ni,0,1,0
Cu20Ni70Ti10,Ni,0,1,0
Cu30Ni50Ti20,Ni,0,1,0
Cu30Ni60Ti10,Ni,0,1,0
Cu50Ni40Ti10,Cu,0,1,0
Cu70Ni10Ti20,Cu,0,1,0
Cu70Ni20Ti10,Cu,0,1,0
Cu80Ni10Ti10,Cu,0,1,0
Cu90Ni0Ti10,Cu,0,1,0
Cu45Ni10Ti45,Cu,0,1,1
Cu0Ni50Ti50,Ni,0,1,0
Cu10Ni40Ti50,Ti,0,1,0
Cu13Ni37Ti50,Ti,0,1,0
Cu15Ni35Ti50,Ti,0,1,0
Cu0Ni50Ti50,Ni,0,1,0
Cu5Ni45Ti50,Ti,0,1,0
Cu13Ni37Ti50,Ti,0,1,0
Cu50Ni10Ti40,Cu,0,1,1
Cu25Ni25Ti50,Ti,0,1,1
Cu0Ni33Zr67,Zr,0,1,1
Cu33Ni0.05Zr66.95,Zr,0,1,1
Cu33Ni0.1Zr66.9,Zr,0,1,1
Cu33Ni0.15Zr66.85,Zr,0,1,1
Cu33Ni0.2Zr66.8,Zr,0,1,1
Cu15Ni28.05Zr56.95,Zr,0,1,1
Cu5Ni31.35Zr63.65,Zr,0,1,1
Cu10Ni29.7Zr60.3,Zr,0,1,1
Cu15Ni28.05Zr56.95,Zr,0,1,1
Cu20Ni26.4Zr53.6,Zr,0,1,1
Cu25Ni25Zr50,Zr,0,1,1
Cu0Ni30Zr70,Zr,0,1,1
Cu0Ni40Zr60,Zr,0,1,1
Cu0Ni50Zr50,Ni,0,1,1
Cu0Ni60Zr40,Ni,0,1,1
Cu10Ni20Zr70,Zr,0,1,1
Cu10Ni30Zr60,Zr,0,1,1
Cu10Ni40Zr50,Zr,0,1,1
Cu10Ni50Zr40,Ni,0,1,1
Cu10Ni60Zr30,Ni,0,1,1
Cu15Ni25Zr60,Zr,0,1,1
Cu15Ni30Zr55,Zr,0,1,1
Cu20Ni10Zr70,Zr,0,1,1
Cu20Ni20Zr60,Zr,0,1,1
Cu20Ni30Zr50,Zr,0,1,1
Cu20Ni40Zr40,Ni,0,1,1
Cu20Ni50Zr30,Ni,0,1,1
Cu25Ni15Zr60,Zr,0,1,1
Cu25Ni20Zr55,Zr,0,1,1
Cu25Ni25Zr50,Zr,0,1,1
Cu30Ni0Zr70,Zr,0,1,1
Cu30Ni10Zr60,Zr,0,1,1
Cu30Ni15Zr55,Zr,0,1,1
Cu30Ni20Zr50,Zr,0,1,1
Cu30Ni25Zr45,Zr,0,1,1
Cu30Ni30Zr40,Zr,0,1,1
Cu30Ni40Zr30,Ni,0,1,1
Cu35Ni15Zr50,Zr,0,1,1
Cu35Ni20Zr45,Zr,0,1,1
Cu40Ni0Zr60,Zr,0,1,1
Cu40Ni10Zr50,Zr,0,1,1
Cu40Ni15Zr45,Zr,0,1,1
Cu40Ni20Zr40,Cu,0,1,1
Cu40Ni30Zr30,Cu,0,1,1
Cu50Ni0Zr50,Cu,0,1,1
Cu50Ni10Zr40,Cu,0,1,1
Cu50Ni20Zr30,Cu,0,1,1
Cu60Ni0Zr40,Cu,0,1,1
Cu60Ni10Zr30,Cu,0,1,1
Cu70Ni0Zr30,Cu,0,1,1
Cu5Ni20Zr75,Zr,0,1,0
Cu10Ni10Zr80,Zr,0,1,0
Cu20Ni5Zr75,Zr,0,1,0
Cu20Ni60Zr20,Ni,0,1,0
Cu30Ni50Zr20,Ni,0,1,0
Cu40Ni40Zr20,Cu,0,1,0
Cu50Ni30Zr20,Cu,0,1,0
Cu60Ni20Zr20,Cu,0,1,0
Cu70Ni10Zr20,Cu,0,1,0
Cu56P2Zr42,Cu,0,1,1
Cu70Pb1Zn29,Cu,0,1,1
Cu0Pd79Si21,Pd,0,1,1
Cu0Pd80Si20,Pd,0,1,1
Cu0Pd82Si18,Pd,0,1,1
Cu0Pd84Si16,Pd,0,1,1
Cu0Pd85Si15,Pd,0,1,1
Cu3.5Pd80Si16.5,Pd,0,1,1
Cu4.5Pd77.5Si18,Pd,0,1,1
Cu6Pd77.5Si16.5,Pd,0,1,1
Cu7Pd73Si20,Pd,0,1,1
Cu7Pd76.5Si16.5,Pd,0,1,1
Cu10Pd73.5Si16.5,Pd,0,1,1
Cu11Pd69.5Si19.5,Pd,0,1,1
Cu14.5Pd69Si16.5,Pd,0,1,1
Cu19Pd64.5Si16.5,Pd,0,1,1
Cu0Pd82.4Si17.6,Pd,0,1,1
Cu2Pd80.75Si17.25,Pd,0,1,1
Cu4Pd79.1Si16.9,Pd,0,1,1
Cu5.7Pd73.8Si20.5,Pd,0,1,1
Cu5.8Pd74.7Si19.5,Pd,0,1,1
Cu5.9Pd75.6Si18.5,Pd,0,1,1
Cu5.9Pd76.6Si17.5,Pd,0,1,1
Cu6Pd77.5Si16.5,Pd,0,1,1
Cu6Pd77.5Si16.5,Pd,0,1,1
Cu6.1Pd78.4Si15.5,Pd,0,1,1
Cu8Pd75.8Si16.2,Pd,0,1,1
Cu10Pd74.2Si15.8,Pd,0,1,1
Cu12Pd72.5Si15.5,Pd,0,1,1
Cu14Pd70.9Si15.1,Pd,0,1,1
Cu1.7Pd81.8Si16.5,Pd,0,1,1
Cu4.2Pd79.3Si16.5,Pd,0,1,1
Cu6.7Pd76.8Si16.5,Pd,0,1,1
Cu10Pd73.5Si16.5,Pd,0,1,1
Cu12.5Pd71Si16.5,Pd,0,1,1
Cu15Pd68.5Si16.5,Pd,0,1,1
Cu20.9Pd62.6Si16.5,Pd,0,1,1
Cu26.7Pd56.8Si16.5,Pd,0,1,0
Cu6Pd77.5Si16.5,Pd,0,1,1
Cu0Pd78Si22,Pd,0,1,1
Cu0Pd80Si20,Pd,0,1,1
Cu0Pd82Si18,Pd,0,1,1
Cu0Pd83.5Si16.5,Pd,0,1,1
Cu6Pd77.5Si16.5,Pd,0,1,1
Cu7Pd76Si17,Pd,0,1,1
Cu8Pd74Si18,Pd,0,1,1
Cu9Pd75Si16,Pd,0,1,1
Cu10Pd70Si20,Pd,0,1,1
Cu10Pd73Si17,Pd,0,1,1
Cu12Pd66Si22,Pd,0,1,1
Cu12.5Pd70.5Si17,Pd,0,1,1
Cu15Pd69Si16,Pd,0,1,1
Cu0Pd83.5Si16.5,Pd,0,1,1
Cu4Pd79.5Si16.5,Pd,0,1,1
Cu12.5Pd71Si16.5,Pd,0,1,1
Cu16.5Pd67Si16.5,Pd,0,1,1
Cu0Pd82Si18,Pd,0,1,1
Cu6Pd77.5Si16.5,Pd,0,1,1
Cu0Pd83.5Si16.5,Pd,0,1,1
Cu3Pd80Si17,Pd,0,1,1
Cu39Ti17Zr44,Zr,0,1,1
Cu39Ti21Zr40,Zr,0,1,1
Cu40Ti30Zr30,Cu,0,1,1
Cu44Ti10Zr46,Zr,0,1,1
Cu44Ti16Zr40,Cu,0,1,1
Cu45Ti20Zr35,Cu,0,1,1
Cu45Ti25Zr30,Cu,0,1,1
Cu47Ti35Zr18,Cu,0,1,1
Cu50Ti0Zr50,Cu,0,1,1
Cu50Ti15Zr35,Cu,0,1,1
Cu50Ti30Zr20,Cu,0,1,1
Cu54Ti11Zr35,Cu,0,1,1
Cu55Ti20Zr25,Cu,0,1,1
Cu55Ti25Zr20,Cu,0,1,1
Cu56Ti0Zr44,Cu,0,1,1
Cu60Ti25Zr15,Cu,0,1,1
Cu60Ti40Zr0,Cu,0,1,1
Cu62Ti0Zr38,Cu,0,1,1
Cu65Ti0Zr35,Cu,0,1,1
Cu65Ti20Zr15,Cu,0,1,1
Cu70Ti0Zr30,Cu,0,1,1
Cu31Ti41Zr28,Ti,0,1,0
Cu34Ti44Zr22,Ti,0,1,0
Cu46Ti0Zr54,Zr,0,1,0
Cu66Ti34Zr0,Cu,0,1,0
Cu75Ti8Zr17,Cu,0,1,0
Cu20Ti80Zr0,Ti,0,1,0
Cu28Ti0Zr72,Zr,0,1,0
Cu30Ti70Zr0,Ti,0,1,0
Cu33Ti0Zr67,Zr,0,1,0
Cu35Ti65Zr0,Ti,0,1,0
Cu75Ti0Zr25,Cu,0,1,0
Cu75Ti25Zr0,Cu,0,1,0
Cu80Ti0Zr20,Cu,0,1,0
Cu85Ti15Zr0,Cu,0,1,0
Cu95Ti0Zr5,Cu,0,1,0
Cu50Ti50Zr0,Cu,0,1,1
Cu60Ti25Zr15,Cu,0,1,1
Dy0.3Fe89.7Zr10,Fe,0,1,1
Dy88Fe2Zr10,Dy,0,1,1
Dy84Fe6Zr10,Dy,0,1,0
Fe88Gd2Zr10,Fe,0,1,1
Fe89.7Gd0.3Zr10,Fe,0,1,1
Fe84Gd6Zr10,Fe,0,1,0
Fe89.91Ge0.09Zr10,Fe,0,1,1
Fe89.946Ge0.054Zr10,Fe,0,1,1
Fe89.964Ge0.036Zr10,Fe,0,1,1
Fe89.982Ge0.018Zr10,Fe,0,1,1
Fe90Ge0Zr10,Fe,0,1,1
Fe24Hf0Zr76,Zr,0,1,1
Fe24Hf7.6Zr68.4,Zr,0,1,1
Fe24Hf15.2Zr60.8,Zr,0,1,1
Fe24Hf22.8Zr53.2,Zr,0,1,1
Fe24Hf34.2Zr41.8,Zr,0,1,1
Fe28Ir2Zr70,Zr,0,1,1
Fe84La6Zr10,Fe,0,1,1
Fe88La2Zr10,Fe,0,1,1
Fe89.7La0.3Zr10,Fe,0,1,1
Fe68Mn15P17,Fe,0,1,1
Fe71Mn12P17,Fe,0,1,1
Fe74Mn9P17,Fe,0,1,1
Fe86Mn4Zr10,Fe,0,1,1
Fe88Mn2Zr10,Fe,0,1,1
Fe90Mn0Zr10,Fe,0,1,1
Fe82Mn8Zr10,Fe,0,1,1
Fe86Mn4Zr10,Fe,0,1,1
Fe90Mn0Zr10,Fe,0,1,1
Fe74Mo9P17,Fe,0,1,1
Fe76Mo7P17,Fe,0,1,1
Fe0Ni80P20,Ni,0,1,1
Fe1Ni79P20,Ni,0,1,1
Fe3Ni77P20,Ni,0,1,1
Fe5Ni75P20,Ni,0,1,1
Fe10Ni70P20,Ni,0,1,1
Fe20Ni60P20,Ni,0,1,1
Fe0Ni80P20,Ni,0,1,1
Fe10Ni70P20,Ni,0,1,1
Fe15Ni65P20,Ni,0,1,1
Fe20Ni60P20,Ni,0,1,1
Fe25Ni55P20,Ni,0,1,1
Fe30Ni50P20,Ni,0,1,1
Fe35Ni45P20,Ni,0,1,1
Fe40Ni40P20,Fe,0,1,1
Fe60Ni20P20,Fe,0,1,1
Fe80Ni0P20,Fe,0,1,1
Fe40Ni40P20,Fe,0,1,1
Fe16Ni64P20,Ni,0,1,1
Fe9Ni81Zr10,Ni,0,1,1
Fe18Ni72Zr10,Ni,0,1,1
Fe36Ni54Zr10,Ni,0,1,1
Fe54Ni36Zr10,Fe,0,1,1
Fe63Ni27Zr10,Fe,0,1,1
Fe72Ni18Zr10,Fe,0,1,1
Fe81Ni9Zr10,Fe,0,1,1
Fe90Ni0Zr10,Fe,0,1,1
Fe0Ni33Zr67,Zr,0,1,1
Fe33Ni0.05Zr66.95,Zr,0,1,1
Fe33Ni0.1Zr66.9,Zr,0,1,1
Fe33Ni0.15Zr66.85,Zr,0,1,1
Fe33Ni0.2Zr66.8,Zr,0,1,1
Fe15Ni28.05Zr56.95,Zr,0,1,1
Fe5Ni31.35Zr63.65,Zr,0,1,1
Fe10Ni29.7Zr60.3,Zr,0,1,1
Fe15Ni28.05Zr56.95,Zr,0,1,1
Fe20Ni26.4Zr53.6,Zr,0,1,1
Fe25Ni24.75Zr50.25,Zr,0,1,1
Fe30Ni23.1Zr46.9,Zr,0,1,1
Fe76.5Ni13.5Zr10,Fe,0,1,1
Fe0Ni33Zr67,Zr,0,1,1
Fe3.3Ni29.7Zr67,Zr,0,1,1
Fe6.6Ni26.4Zr67,Zr,0,1,1
Fe9.9Ni23.1Zr67,Zr,0,1,1
Fe13.2Ni19.8Zr67,Zr,0,1,1
Fe16.5Ni16.5Zr67,Zr,0,1,1
Fe20.2Ni12.8Zr67,Zr,0,1,1
Fe23.1Ni9.9Zr67,Zr,0,1,1
Fe29.7Ni3.3Zr67,Zr,0,1,1
